ISBN;EAN;ASIN;Eigenschaft;Class;AX;BX;Autor;Titel;Seiten;Verlag;Bindung;Listenpreis;Datum;Translator;Orginaltitel;Sprache;Orginalsprache;Reihe;Thema;Buchart;Ersterscheinung;Standort;Auflage;Inhalt;Buchnummer;dnb-idns
0671649655;9780671649654.0;0671649655;8211;Orginal;;Carter, David A.;Carter, David A.;How Many Bugs in a Box?: A Pop Up Counting Book;20.0;Simon & Schzster;180° (8), Klaop (9), Hebe;1,60 €;1998;;;English;;Bugs in the Box;Insekten, Käfer,Kuckucksuhr, Stiefel, Schneeflocke, Kerze, WeihnachtsbaumHexenhaus,Engel, Schlitten,;;2;3 - 1;1.;"Eines von den Bugs-Büchern David Carters.Es werden zum Teil Farben und Formen der Kartons trainiert.

Das Buch ist noch recht gut erhalten. Alle Pop-ups funktionieren. Lediglich der Buchrücken ist auf beiden Seiten eingerisse, Kein Eintrag. - 2";2437.0;[]
0671695770;9780671695774.0;0671695770;8211;Orginal;;Carter, David A.;Carter, David A.;More Bugs in Boxes: A Pop Up Book about Color;20.0;Little Simon;180° (9), Klaop (9);7,00 €;1998;;;English;;Bugs in the Box;Insekten, Käfer, Basketbälle, Wurm, Krebs,Flugzeug,Spinnen, Pinsel;;2;3 - 1;1.;"Eines von den Bugs-Büchern David Carters.

Das Buch ist noch vollständig und die Mechanismen funktionieren. Leider ist es schon etwas abgegriffen und fingerfettig. Auf dem Buchdeckel Rest eines Aufklebers. - 2

";2436.0;[]
0689818637;9780689818639.0;0689818637;8195;Orginal;;Carter, David A.;Carter, David A.;Bed Bugs;14.0;Little Simon;180° (6), Klapp (7)Zug(1),Bew;13,48 €;1998;;;English;;Bugs in the Box;Insekten, Käfer, Bett, Badewanne,Vogel, Ring,Pferd, Katze, Baby, Stern, Engel,;;3;3 - 1;1.;"Eines von den Bugs-Büchern David Carters.

Das Buch hat einige Druckstellen auf dem Buchdeckel. Im Mini-Pop-up fehlt leider der Pferdekopf und beim Engel am Schluss ist ein Gewandteil herausgerissen worden. - 3";2435.0;[]
0689818602;9780689818608.0;0689818602;3153923;Orginal;;Carter, David A.;Carter, David A;Chanukah Bug;14.0;Little Simon;180° (6), Klaoo (7)Zug(1),Bew;5,50 €;2003;;;English;;Bugs in the Box;Insekten, Käfer, Kerze, Dreidel, Goldfolie, Pfanne, Kuchen, Kerzenhalter;;1;3 - 1;;"Eines von den Bugs-Büchern David Carters.

Das Buch ist sehr gut erhalten. Keine Fehler. - 1";2434.0;[]
0689818629;9780689818622.0;B010BAVG1K;0;Orginal;;Carter, David A.;Carter, David A.;Easter Bugs;14.0;Little Simon;90°Aufklappb. (6),180°(1),Füh;9,28 €;2001;;;English;;Bugs in the Box;Insekten, Käfer, Ostereier,  Regentropfen, Tulpe, Kücken,Hase, Korb,;;1;3 - 1;;"Eines von den Bugs-Büchern David Carters.

Das Buch ist sehr gut erhalten. Keine Fehler. - 1";2433.0;[]
1416911162;9781416911166.0;1416911162;0;Orginal;;Carter, David A.;Carter, David A.;Love Bugs;12.0;Simon & Schuster Children's;180°, V,(5);7,89 €;2006;;;English;;;Käfer, Wolken, Herzen, Torte,Rosen;;1;3 - 1;;"Ein Pop-up-Buch in Herzform mit zahlrichen Liebeskäfern, die sich auch mal Kusskäfer nennen.

Das Buch ist wie neu. Schutzblätter liegen zwischen den seiten. - 1";2431.0;[]
0694008427;9780694008421.0;0694008427;16777227;Orginal;;Carter, David A.;Weeks, Sarah(Text);Noodles;20.0;Ramboro Books PLC;180° (8)Zieh(3), Klapp, Dreh;12,50 € );1996;;;English;;;Nudeln, Tomatensoße, Falschirmspringer, Nudelmaschine, Spaghetti, Macaroni;;1;3 - 1;;"Das Buch zeigt verschiedene Nudelgerichte mit unterschiedlichen Nudeln. Auf der Buchdeckelrückseite werden dann noch einmal alle 13 Nudelsorten in natürlicher Form vorgeführt.

";2430.0;[]
3551121540;9783551121547.0;3551121540;16777505;Orginal;;Carter, David A.;Carter, David A.;In einem dunklen, dunklen Wald;26.0;Carlsen;Gebundene Ausgabe;8,50 € );1992;;;deutsch;;;Gespenst;;2;3 - 1;1.;"Eine bekannte Geschichte die mit wenig Text, Wiederholungen  und dunklen Bildern Spannung erzeug.

Das Buch ist sehr gut erhalten. Leicht fingerfettiger, angeschmutzter  Einband und aufkleberrest auf der Rückseite. - 2";2429.0;['930563042']
0448400626;9780448400624.0;0448400626;33628161;Orginal;;"Carter;David A; Diaz, Roger";Carter, David A.;Surprise Party;16.0;Grosset & Dunlap;180°, V (4), Klaoo-;5,03 €;1990;;;English;;;Tiere, Schlangen, Vögel, Frösche, Krokodile, Fenster, Häuser;;3;3 - 1;;Das Buch soll zum Raten und Vermuten anregen: Ein Krokodilpaar zieht mit Blumen durch die Straßen und sieht hinter den aufklappbaren Fenster Teilausschnitte von den Bewohnern, die sie erraten sollen. Auf der folgenden Seite kommt die Lösung. Dies geschieh;2428.0;[]
0375860355;9780375860355.0;0375860355;8259;Orginal;;Carter, David A;Seuss Dr;The Lorax Pop-Up!;18.0;Robin Corey Books;180° (8), Zieh-, 90° Klapp (8);15,60 € );2012;;;English;;;Haus, Turmbau,Urwald, Affen,Fische,;;1;3 - 1;;"Eine etwas crude ökologische Geschichte über Ausbeutung der Natur und Produktionssteigerung.

Das Buch wurde neu gekauft. - 1";2427.0;[]
3760777805;9783760777801.0;3760777805;8209;Orginal;;David A. Carter;David A. Carter;Farben;14.0;ars edition;Gebundene Ausgabe;5,00 €;1994;;;deutsch;;Mini-Hopser(4);Käfer, Insekten, Schmetterling, Spinne, Grashüpfer, Libelle;;2;3 - 1;;"Den verschiedenen Käfern und Insekten in diesem shre kleien Büchchen (10 x 8,5 cm) werden nicht nur die Farben zugeordnet sondern auch Fortbewegungs-Verben.

Das Buch ist noch sehr gut erhalten. Allerdings macht es einen leicht verstaubteb Eindruck. - 2";2426.0;['94396119X']
0375841946;9780375841941.0;B00A2M78AQ;8259;Orginal;;Carter, David A;Carter, David A.;Dr. Seuss's Horton Hears a Who Pop-Up!;18.0;Robin Corey Books;180° (5), Zieh-, 90° Klapp (8);15,60 €;2008;;;English;;;Elefant,Kängeruh,Affen,;;1;3 - 1;;"Eine in USA wohl sehr berühmte Geschichte, bei der der Elefant Horton einen Hilferuf verimmt und alles in Bewegung setzt um zu helfen.

Das Buch ist neu. - 1";2425.0;[]
0689815867;9780689815867.0;0689815867;16801793;Orginal;;Carter, David A.;Alan Benjamin(text);Curious Critters: A Pop-Up Menagerie;10.0;Little Simon;180, M.(2),Zug(5)klapp,Fühl,To;6,53 €;1998;;;English;;;Tiere, Würmer, Pyramide, Hahn, Saurier,Schlange, Büffel, Frosch, Biene;;3;3 - 1;;"Das Buch zeigt Phantasiegeschöpfe ie widersprüchliche Tiereigenschaften kombinieren.

Dem Buch ist anzusehen, dass es schon öfter benutzt wurde. Der Buchrücken ist oben bestoßen. Einige Laschenführungen sind eingerissen und der Ton (nicht auswechselbare";2424.0;[]
3810503428;978.0;3810503428;12722692;Orginal;;Bantock, Nick;Bantock, Nick;Griffin und Sabine. Briefe und Postkarten der Liebe;50.0;Krueger W.;Kein Pop-up,Briefcovert (4);9,50 €;1994;;;deutsch;;;Tiere, Echse, Fisch, Giraffe, AKT,;;1;3 - 1;;"Die Geschichte, die über skuril gemalte Postkarten und Briefen zweier KünstlerInnen geschildert wird, istein Phantasieprodukt - aber nett. Schutzuzmschlag.

 Das Buch ist neu und scheint noch nicht gelesen zu sein. - 1";2423.0;['951525824', '941914763']
1419719122;9781419719127.0;1419719122;12289;Orginal;;Carter, David A.;Carter, David A.;Spring);12.0;Abrams Books;180° (6), Beweg (1);12,95 €;2016;;;English;;;Frühling,Seerose, Kirschbaum, Blüte, Bienen, Blumen,osen, Schmetterlinge, Vögel, Nest, Blumenstrauß;;1;3 - 1;;"Das Buch zeigt Frühlingsimpressionen mit Insekten und verschiedenen Blüten.

Das Buch ist ein Neukauf und entsprechend gut erhalten. - 1";2422.0;[]
1419718231;9781419718236.0;1419718231;12289;Orginal;;Carter, David A.;Carter, David A.;Winter;12.0;Abrams Books;180° (6), Klsapp (3),;16,50 €;2015;;;English;;;Winter, Tanne, Schneeflocken, Ilex, Eulen, Baum, Strauch, Beeren, Blüten;;1;3 - 1;;"Das Buch zeigt Winterimpressionen  mit 1 - 2 Wieseln auf jedem Bild. Es sind nutr Landschaftsbilder mit Tieren bi denen eine Pflanze in den Vordergrund gestellt wird.

Das Buch ist ein Neukauf. Es ist sehr gut erhalten. - 1";2421.0;[]
0859537757;9780859537759.0;0859537757;25174662;Orginal;;"Bantock, Nick; Meyer, Dennis K.";Carroll, Lewis;Jabberwocky: A Pop-Up Rhyme from Through the Looking Glass;12.0;Child Play;180°,  V(6), Klapp (3), Zug(1);13,50 €;1991;;;English;;;Menshen,Vögel, Kröte,Nest,feder, Monokel, Pfeife, Wehrewolf(?);;1;3 - 1;;"Eine skurile Geschichte in Reimen mit entsprechenden Pop-up-Bildern.

Das Buch ist sehr gut innerlich und äußerlich erhalten. Das vorletzte Pop-up geht etwas schwierig in die Ausgangsstellung zurück. - 1";2420.0;[]
0670845035;9780670845033.0;0670845035;25174662;Orginal;;"Bantock, Nick; Meyer, Dennis K.";Bantock, Nick;The Walrus & the CarpenterDum;12.0;VikingPenguin Books Ltd;180°,  V(6), Klapp (3), Zug(1);4,75 €;1992;;;English;;;Menschen, Reim,Soone, Mond,Fisch, Werkzeug,Frosch, Kaulquappen,Schiff, Walross;;1;3 - 1;;"Ein skuriles Gedicht mit entsprechenden Bildern.

Das Buch ist sehr gut erhalten sowohl äußerlich als auch innen. - 1";2419.0;[]
0670843199;9780670843190.0;0670843199;25174150;Orginal;;"Bantock, Nick; Meyer, Dennis K.";Bantock, Nick;Solomon Grundy;12.0;VikingPenguin Books Ltd;180°,  V(6), Klapp (3), Zug(1);10,50 €;1992;;;English;;;Menschen, Reim,Salomon Grundy, Baby, Schnuller, Schwein, Thermometer,Biene, Verband,Schuhe, Zunge;;1;3 - 1;;"Auch hier wieder eine Satire auf die schnelle Vergänglichkeit vom baby, über die Hochzeit, Krankheit und Tod zum Engel.

Das Buch ist sehr gut erhalten, nicht bestoßen oder zerkratzt. Innen sind die Pop-ups und Mechanikn gut erhalten. - 1";2418.0;[]
0670849898;9780670849895.0;0670849898;25690246;Orginal;;"Bantock, Nick; Meyer, Dennis K.";Bantock, Nick;Robin Hood;12.0;VikingPenguin Books Ltd;180°,  V(6), Klapp (3), Zug(1);13,10 €;1993;;;English;;;Menschen, Reim, Robin Hood,ratte, Krähe, Bierkrug, Pfeil, Helm, Krone;;2;3 - 1;;"Es werden hauptsächlich die verschiedenen Orte, wo Robin Hood gelebt hat, und seine Verkleidungen dargestellt.

das Buch ist im Innern noch sehr gut erhalten. Äußerlich ist es leicht besto0en und am Rücken hat es einen 3 cm kleinen Einriss. - 2";2417.0;[]
0670831948;9780670831944.0;0670831948;25168006;Orginal;;"Bantock, Nick; Meyer, Dennis K.";Bantock, Nick;There Was an Old Lady;12.0;VikingPenguin Books Ltd;180°,  V(6);15,37 €;1990;;;English;;;Menschen, Reim, alte Frau, Brille, Spinne, Vogel, Katze, Hund, Pferd;;2;3 - 1;;"Das Buch illustried den alten Kinderreim von der Dame die nach der Fliege alles mögliche verschluckt und schließlich stirbt.

Das Buch ist noch sehr gut erhalten, besonders die Pop-ups. Der Einband ist leicht bestoßen und im Deckel gibt es Druckstellen.";2416.0;[]
9620428676;9789620428678.0;;142671876;Orginal;;Lau, Kit;Lau, Kit;Hong Konmg Pop up;56.0;Joint Publishing;180° (6) m. Beweg.;25,00 €;2009;;;chinesisch/englisch;;;Hongkong, Häuser, Hochhäuser, Armenviertel, Bretterbuden,;;1;3 - 1;;"Dieses Buch von Kit Lau geht auf seine Lebensgeschichte und damit gleichzeitig auf die Entwicklung seines Stadtteils in Hongkong ein.Mit Plastikzusätzen (für die TV-Antennen). Kunststoffhülle.

Das Buch war ein Neukauf und ist noch ehr gut erhalten. Das";2415.0;[]
7546110661;9787546110660.0;;11501572;Orginal;;Lau, Kit;"Lau, Kit; Wong, N.L. (Text);";Pop up China;50.0;Huang Shan Publishing House;180° (6 ) V, m. Beweg., Klapp;66,47 €;2010;;;English;;;China, Chinesische Mauer, Soldaten, Grab,Weltall, Theater, Kaiserpalast;;1;3 - 1;;"In dem Buch wied die chinesische Mauer auf fast 2 m ausgeklappt, es werden die Tonsoldaten und eine stilsierte Abbildung des Weltalls, der ebenfalls ausklappbare Kaiserpalast und ein Feuererk bei einem Fest gezeigt. Kunstrstoffhülle.

Das Buch ist ein N";2414.0;[]
0375842365;9780375842368.0;0375842365;8398339;Orginal;;Foster, Bruce;Rojany-Buccieri, Lisa;Sammy's Suitcase;14.0;Robin Corey Books;180°,  (6)Dreh(1);9,99 €;2008;;;English;;;Koffer, Zug, Lokomotive, Torte, Werkzeug, Kran,;;1;3 - 1;;"Das Buch erzählt von einem Koffer, der zu jeder Situation passende Geräte enthält, ob es fahrkarten für den Kontrolleur, Essenautomaten oder Werkzeuge für Reparaturen sind. Handgriff zum Transport oben.

Das Buch ist sehr gut erhalten und hat keine Beei";2413.0;[]
;978.0;;30015494;Orginal;;-;Greenburg, Dan;Porno-Graphics   The Shame of our Art Museums;24.0;Random House;Zieh- (2), Klapp (14);12,00 € );2000 );;;English;;;Erotik, Gemälde, Skulturen, Bekleidung, Nacktheit;;2;4 - 7;;Das Buch persifliert den Kunstbetrieb in den Museen. Berühmte Gemälde und Statuen von dMichelangelo bis Matisse, auf denen Nacktheit zu sehen ist, werden mit Klappen und häufiger noch mit bemalten Folien angezogen.Buchseckel mit Aussparung und Folien über;2412.0;[]
342626210X;9783426262108.0;342626210X;20972550;Nachdruck;;N.N.;"Mayle, Peter(Text);Jolliffe, Gray (Ill.)";Sein bester Freund: Mit dem wilden Willie in der Hauptrolle.;14.0;Knaur;Kein Pop-up;6,50 € );1985;;;Deutsch;;;;;2;Hagar?;;"Das Buch schildert in allen Lebenslagen, ob Geschichte, Beruf oder persönliche Entwicklung Episoden mit dem besten Teil des Mannes.

Das Buch ist gut erhalten nicht bestoßen oder beschmiert, nur etwas abgegriffen. - 2";2411.0;['944229220', '204960150']
185605361X;9781856053617.0;185605361X;20972550;Nachdruck;;N.N.;"Mayle, Peter(Text);Jolliffe, Gray (Ill.)";Wicked Willie Stand-Up-Comic;14.0;Index;180°, V (5), Zieh (3), Dreh.;7,17 €;1996;;;English;;;Erotik, Penis, Flugzeug,Strand, Fernsehen, Bett;;2;Hagar?;;"Das Buch erzählt verschiedene Episoden aus der Sicht eines männlichen Gliedes.

Das Buch istsehr gut erhalten, aber leicht an den Ecken bestoßen. Keine weiteren Mängel. - 2";2410.0;[]
3426265400;978.0;;20972550;Übersetzung GB;;N.N.;"Mayle, Peter(Text);Jolliffe, Gray (Ill.)";Sein bester Freund kommt ganz groß raus;14.0;Droemer Knaur;180°, V (5), Zieh (3), Dreh.;6,50 €;1990;;;deutsch;;;Erotik, Penis, Flugzeug,Strand, Fernsehen, Bett;;1;4 - 7;;;2409.0;['920775276']
3426265400;978.0;3426265400;20972550;Übersetzung GB;;N.N.;"Mayle, Peter(Text);Jolliffe, Gray (Ill.)";Sein bester Freund kommt ganz groß raus;14.0;Droemer Knaur;180°, V (5), Zieh (3), Dreh.;6,50 €;1990;;;deutsch;;;Erotik, Penis, Flugzeug,Strand, Fernsehen, Bett;;1;4 - 7;;"Das buch erzählt verschiedene Episoden aus der Sicht eines männlichen Gliedes.

Das Buch istsehr gut erhalten. Keine Mängel. - 1";2408.0;['920775276']
3821211288;9783821211282.0;3821211288;31719428;Nachdruck;;"Moseley, Keith; Strejan, John";"Seymour, Peter(Text); Sensson, Borje(Ilol.)";Kokett und Frivol.  Galante Szenen aus der Belle Epoque;10.0;Xenos;180°(1), Zug(7), kKapp;7,50 € );1992;;;Deutsch;;;Erotik, Park, Varitée, restaurant, Golf, Bad, Schlafzimmer;;2;4 - 7;;"Dieser kleinformatige ( 18 x 11 cm)  und um 2 Szenen reduzierter Nachdruck zeigt harmlos erotische Szenen aus den 1890er Jahren.

das Buch sehr gut erhalten und hat nur minimale Benutzerspuren am hinteren Buchdeckel. - 2";2407.0;['931761018']
0788143100;78814310073.0;;31719428;Orginal;;"Moseley, Keith; Strejan, John";"Seymour, Peter(Text); Sensson, Borje(Ilol.)";The Naughty Nineties;12.0;Peter/stern/Sloan;180°(2), Zug(9), kKapp;22,50 €;1983;;;English;;;Erotik, Park, Varitée, restaurant, Golf, Bad, Schlafzimmer;;2;4 - 7;2.;"Das Buch zeigt einige harmlose erotische Szenen im Stil der 1890er Jahre.

Das Buch ist noch  gut erhalten. Allerdings wirkt es leicht fingerfettig und die Laschen wurden sicher schonöfter gezogen. - 2";2406.0;[]
3551120404;978.0;3551120404;31719428;Übersetzung US;;"Moseley, Keith; Strejan, John";"Seymour, Peter(Text); Sensson, Borje(Ilol.)";Galante Augenblicke;12.0;Carlsen Verlag GmbH;180°(2), Zug(9), kKapp;20,50 €;1988;;;deutsch;;;Erotik, Park, Varitée, restaurant, Golf, Bad, Schlafzimmer;;2;4 - 7;2.;"Das Buch zeigt einige harmlose erotische Szenen im Stil der 1890er Jahre.

Das Buch ist noch sehr gut erhalten. Leider funktioniert in der ersten Szene ein mechanismus(Stöckchen) nicht richtig. - 2";2405.0;[]
7881400995;;;31458308;Orginal;;Smith, Rodger, Dudley,Dick;"Seymour, Peter(Text);Sensson, Borje(Ill.)";The Roaring Twenties;12.0;Price/Stern/Sloan;180°(2), Zug(10);9,15 €;1984;;;English;;;Erotik, Varitée,Schwimmbad, Disko, Restaurant, Zug, Auto,Schlafzimmer;;2;10 - 2;;"Das Buch zeigt einige harmlose erotische Szenen im Stil der 20er Jahre.

Das Buch ist noch  gut erhalten. Allerdings wirkt es leicht fingerfettig und die Laschen wurden sicher schonöfter gezogen. - 2";2404.0;[]
7881400995;;;31458308;Orginal;;Smith, Rodger, Dudley,Dick;"Seymour, Peter(Text);Sensson, Borje(Ill.)";The Roaring Twenties;12.0;Price/Stern/Sloan;180°(2), Zug(10);4,60 €;1984;;;English;;;Erotik, Varitée,Schwimmbad, Disko, Restaurant, Zug, Auto,Schlafzimmer;;2;4 - 7;;"Das Buch zeigt einige harmlose erotische Szenen im Stil der 20er Jahre.

Das Buch ist noch sehr gut erhalten. Allerdings ist es am unteren Buchrücken leicht angestoßen. - 2";2403.0;[]
1435110595;9781435110595.0;1435110595;20972548;Orginal;;Culbertson,Roger;Perry, Richard J. (Concept);The Pin-Up Pop-Up and Movable Book: The Art of Gil Elvgren;16.0;Metro Books;90°,/180°,Auffalt.(5). Zug (1);25,74 €;2008;;;English;;;Pin-up,Covergirls, Angeln, Schlüsselloch, Wäsche, Mangel, Gymnastik;;2;4 - 7;;"Der Maler Gil Elgreen (1914 - 1980) hat für die Schränke der GI's zahlreihe Kalender mit  Pin-up-Girls gemalt, die hauptsächlich viel Bein zeigten.

Das Buch ist noch gut erhalten istaber leicht fleckig und am unteren Ende des Rückens etwas bestoßen. -";2402.0;[]
3890829783;9783890829784.0;3890829783;20979716;Übersetzung FR;;"van der Meer, Ron; Ta, Nghiem";Bridenne, Michel(Ill.);Frühlingsgefühle;16.0;Lappan Verlag;180, M.(1),Zug(12), Lamel (2),;18,00 €;2000;;;deutsch;;;Sex, Affe, Hunde, Geier, Kühe, Pfau, Hahn, Kängeruh;;1;4 - 7;;"Das Buch zeigt auf witzige Art wie sich verschiedene Tiere lieben können. 

Das Buch ist ein Neukauf. der Überstand bei Szene 4 an der Lasche scheint ein Produktionsfehler zu sein. - 1";2401.0;['96120544X']
3896026704;9783896026705.0;;4726788;Übersetzung GB;;Finch, Keith;Burton, Richard;The Kamasutra in Pop-up;48.0;Collins & Brown;180°, V (3), Zug (6);16,00 €;2004;;;English;;;Sex, Korpulation, Elefant, Kamel;;1;10 - 2;;"In dem Buch werden die verschiedenen Sexpraktiken des indischen Kamasutras in Wort und Bild und als 3-D-Pop-ups mitentsprechenden Zugmechanismen vorgestellt

Das Buch ist ein Neukauf. Kein Eintrag. - 1";2400.0;['97504642X']
0517406187;978.0;;4784132;Orginal;;N.N.;"Biggs, onathan; Robinson, Bob (Ill.)";The Pop Up Kama Sutra;10.0;Bonanza;90° (4),hoch,;17,80 €;1984;;;English;;;Sex, Korpulation,;;2;10 - 2;;"In dem Buch werden einige der Sexualpraktiken des indischen Kamasutra vorgestellt. IAuf den beiden Mittelseiten gibt es eine kurze Erläuterung dazu.

Das Buch ist noch gut erhalten. Alerdings ist es am unteen Ende d auf der Rückseite leicht bestoßen und";2399.0;[]
0517406187;978.0;0517406187;4784132;Orginal;;N.N.;"Biggs, onathan; Robinson, Bob (Ill.)";The Pop Up Kama Sutra;10.0;Bonanza;90° (4),hoch,;4,90 €;1984;;;English;;;Sex, Korpulation,;;2;4 - 7;;"In dem Buch werden einige der Sexualpraktiken des indischen Kamasutra vorgestellt. IAuf den beiden Mittelseiten gibt es eine kurze Erläuterung dazu.

Das Buch ist noch sehr gut erhalten. Alerdings sind die unteen beiden Ecken auf der Rückseite leicht be";2398.0;[]
3896026704;9783896026705.0;3896026704;4726788;Übersetzung GB;;Finch, Keith;Burton, Richard;Das Kamasutra als Pop-up;48.0;Schwarzkopf & Schwarzkopf;180°, V (3), Zug (6);12,95 €;2004/5;;;deutsch;;;Sex, Korpulation, Elefant, Kamel;;1;4 - 7;;"In dem Buch werden die verschiedenen Sexpraktiken des indischen Kamasutras in Wort und Bild und als 3-D-Pop-ups mitentsprechenden Zugmechanismen vorgestellt

Das Buch ist ein neukauf. Kein Eintrag. - 1";2397.0;['97504642X']
3890823904;978.0;3890823904;20971524;Übersetzung;;N.N.;"Silver, Burton; Bernett, Jeremy (Ill.)";Das frivole viktorianische Hand-Buch: Die wiederentdeckte Kunst der erotischen Handmanipulation;59.0;Lappan;Kein Pop-up, Fensterb., Hand;9,00 €;1989;;;deutsch;;;Nacktheit, Hintern, Unterleib;;2;4 - 7;;"In dem Buch werden peinliche Szenen im viktorianischen Stil durch Aussparungen in Bildern und Hinterlegen der Hand erzeugt.

Das Buch ist noch sehr gut erhalten. Alerdings ist es äußerlich leicht bestoßen und fingerfttig. Innen it alles in Ordnung. - 2";2396.0;['943047773']
1406332909;9781406332902.0;1406332909;16785411;Orginal;;N.N.;"Goldsack, Gaby(Text); Dicks, Ian (Ill.)";Pop-up Book of Poo;12.0;Walker Books;180°(6), Zug (5), Klapp,Dreh;11,27 €;2011;;;English;;;Elefant,Scheiße, Toilette, Wildschwein, Wal, Haus, Haufen,;;1;7 - 4;;"Das Buch untersucht die Hinterlassenschaften der Tiere nach Größe, Konststenz, Geruch, Orten der Hinterlegung undNützlichkeiten.

Das Buch ist ein Neukauf und stinkt nicht. - 1";2395.0;[]
0971909504;9780971909502.0;0971909504;289406980;Orginal;;Baron, Andrew;Kelly, Kathy(Text), Straus, Peter D. (Ill.);Menopop;14.0;Fill 'Er Up Productions;180° (6)Zug(8)Klapp;12,50 €;2003;;;English;;;Menopause, Eileiter,Badezimmer, Luftballon;;1;4 - 7;;"Kein Kommentar.

Das  Buch ist sehr gut erhalten. Neukauf. - 1";2394.0;[]
2858154570;9782858154579.0;2858154570;293602052;Orginal;;Charbonnel, O.;"Fremion, Yves; Binet (Ill.)";Le Pop-up;18.0;Fluide glacial - Audie;180°, M, V (9), Zug (6), Klapp;9,99 €;2006;;;française;;;Franzose, Cambert, Kampf,Bett,Besuch,Varitee, Freiheitsstatue, Bar,;;1;4 - 7;;"Kein Kommentar.

Das Buch war ein Neukauf. - 1";2393.0;[]
